K,normalized_K,inverse_K,alpha,thetas,weights,seed
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],97
84,6.525116721612164,0.001926219244328931,0.3,"[0, 3, 10]","[1, 1, 1]",97
31,2.408078790118775,0.053427439133592894,0.3,[0],[1],98
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],98
182,14.137752896826356,0.0001463520166173706,0.3,[10],[1],98
14,1.0875194536020274,0.7560372935188074,0.3,"[0, 3, 10]","[1, 1, 1]",98
23,1.786639102346188,0.14450311782565922,0.3,[0],[1],99
84,6.525116721612164,0.001926219244328931,0.3,[3],[1],99
224,17.40031125763244,7.325039032342193e-05,0.3,[10],[1],99
49,3.806318087607096,0.011614033406709717,0.3,"[0, 3, 10]","[1, 1, 1]",99
26,2.0196789852609083,0.09602673833340399,0.3,[0],[1],100
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],100
127,9.86535504338982,0.00048561370452460405,0.3,[10],[1],100
49,3.806318087607096,0.011614033406709717,0.3,"[0, 3, 10]","[1, 1, 1]",100
39,3.0295184778913624,0.02485543191123141,0.3,[0],[1],101
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],101
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],101
6,0.46607976582944033,12.738916855303339,0.3,"[0, 3, 10]","[1, 1, 1]",101
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],102
57,4.427757775379683,0.007015422297439552,0.3,[3],[1],102
193,14.992232467513665,0.00012034987429069696,0.3,[10],[1],102
72,5.592957189953284,0.0032200430864273606,0.3,"[0, 3, 10]","[1, 1, 1]",102
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],103
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],103
158,12.273433833508596,0.00023448391027297878,0.3,[10],[1],103
83,6.447436760640591,0.002004670639608852,0.3,"[0, 3, 10]","[1, 1, 1]",103
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],104
84,6.525116721612164,0.001926219244328931,0.3,[3],[1],104
174,13.51631320905377,0.00017000923379200677,0.3,[10],[1],104
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",104
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],105
73,5.670637150924858,0.0030753447226552714,0.3,[3],[1],105
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],105
13,1.0098394926304541,0.9678888718320209,0.3,"[0, 3, 10]","[1, 1, 1]",105
44,3.417918282749229,0.016626254195115996,0.3,[0],[1],106
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],106
228,17.71103110151873,6.905373614410892e-05,0.3,[10],[1],106
71,5.51527722898171,0.003373718494643336,0.3,"[0, 3, 10]","[1, 1, 1]",106
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],107
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],107
170,13.205593365167477,0.00018371315957440575,0.3,[10],[1],107
161,12.506473716423315,0.00022023368770327236,0.3,"[0, 3, 10]","[1, 1, 1]",107
25,1.9419990242893348,0.10943846058730855,0.3,[0],[1],108
88,6.835836565498458,0.0016495333374761136,0.3,[3],[1],108
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],108
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",108
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],109
73,5.670637150924858,0.0030753447226552714,0.3,[3],[1],109
168,13.050233443224329,0.00019110515342307097,0.3,[10],[1],109
171,13.28327332613905,0.00018015637571335347,0.3,"[0, 3, 10]","[1, 1, 1]",109
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],110
105,8.156395902015205,0.0009155294961220824,0.3,[3],[1],110
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],110
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",110
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],111
53,4.11703793149339,0.008940952184894786,0.3,[3],[1],111
167,12.972553482252756,0.00019494634652100366,0.3,[10],[1],111
52,4.0393579705218166,0.00952705909047003,0.3,"[0, 3, 10]","[1, 1, 1]",111
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],112
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],112
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],112
210,16.31279180403041,9.083203032825683e-05,0.3,"[0, 3, 10]","[1, 1, 1]",112
33,2.563438712061922,0.04337673621641649,0.3,[0],[1],113
106,8.23407586298678,0.0008870548064937096,0.3,[3],[1],113
175,13.593993170025342,0.00016679249634454896,0.3,[10],[1],113
176,13.671673130996917,0.00016365443469788736,0.3,"[0, 3, 10]","[1, 1, 1]",113
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],114
66,5.126877424123844,0.004303517293805413,0.3,[3],[1],114
176,13.671673130996917,0.00016365443469788736,0.3,[10],[1],114
18,1.398239297488321,0.32713598609777417,0.3,"[0, 3, 10]","[1, 1, 1]",114
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],115
78,6.059036955782725,0.0024659711726882933,0.3,[3],[1],115
171,13.28327332613905,0.00018015637571335347,0.3,[10],[1],115
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",115
27,2.0973589462324815,0.0846754390421514,0.3,[0],[1],116
72,5.592957189953284,0.0032200430864273606,0.3,[3],[1],116
192,14.91455250654209,0.00012245200728498286,0.3,[10],[1],116
64,4.9715175021806965,0.0047683715820312465,0.3,"[0, 3, 10]","[1, 1, 1]",116
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],117
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],117
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],117
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",117
28,2.175038907204055,0.07500839969118409,0.3,[0],[1],118
112,8.70015562881622,0.0007383176694519603,0.3,[3],[1],118
201,15.61367215528625,0.00010511139814905834,0.3,[10],[1],118
28,2.175038907204055,0.07500839969118409,0.3,"[0, 3, 10]","[1, 1, 1]",118
45,3.4955982437208024,0.015426294747174189,0.3,[0],[1],119
79,6.136716916754298,0.0023634497153166936,0.3,[3],[1],119
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],119
103,8.001035980072059,0.0009761410768775173,0.3,"[0, 3, 10]","[1, 1, 1]",119
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],120
46,3.573278204692376,0.014336525078071007,0.3,[3],[1],120
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],120
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",120
1,0.07767996097157338,5000.0,0.3,[0],[1],121
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],121
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],121
51,3.961678009550243,0.010164111423725381,0.3,"[0, 3, 10]","[1, 1, 1]",121
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],122
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],122
123,9.554635199503528,0.0005402809226801063,0.3,[10],[1],122
3,0.23303988291472016,128.40023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",122
1,0.07767996097157338,5000.0,0.3,[0],[1],123
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],123
177,13.74935309196849,0.00016059269382258178,0.3,[10],[1],123
175,13.593993170025342,0.00016679249634454896,0.3,"[0, 3, 10]","[1, 1, 1]",123
42,3.262558360806082,0.019415073381140933,0.3,[0],[1],124
64,4.9715175021806965,0.0047683715820312465,0.3,[3],[1],124
188,14.603832662655797,0.00013135416261082894,0.3,[10],[1],124
57,4.427757775379683,0.007015422297439552,0.3,"[0, 3, 10]","[1, 1, 1]",124
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],125
81,6.292076838697445,0.002174469271128354,0.3,[3],[1],125
173,13.438633248082196,0.00017330708886589412,0.3,[10],[1],125
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",125
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],126
74,5.748317111896431,0.002938986595097844,0.3,[3],[1],126
189,14.68151262362737,0.00012905177742009435,0.3,[10],[1],126
72,5.592957189953284,0.0032200430864273606,0.3,"[0, 3, 10]","[1, 1, 1]",126
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],127
77,5.981356994811151,0.002574349972076794,0.3,[3],[1],127
148,11.496634223792862,0.0002915844007986721,0.3,[10],[1],127
73,5.670637150924858,0.0030753447226552714,0.3,"[0, 3, 10]","[1, 1, 1]",127
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],128
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],128
159,12.351113794480169,0.00022960407410469407,0.3,[10],[1],128
156,12.11807391156545,0.00024465532710304065,0.3,"[0, 3, 10]","[1, 1, 1]",128
1,0.07767996097157338,5000.0,0.3,[0],[1],129
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],129
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],129
191,14.836872545570518,0.0001246021243905935,0.3,"[0, 3, 10]","[1, 1, 1]",129
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],130
104,8.078715941043633,0.0009452039763984577,0.3,[3],[1],130
205,15.924391999172546,9.84291649835984e-05,0.3,[10],[1],130
136,10.564474692133981,0.0003865214882836551,0.3,"[0, 3, 10]","[1, 1, 1]",130
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],131
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],131
132,10.253754848247688,0.0004269629924593782,0.3,[10],[1],131
90,6.991196487441605,0.0015304822818522383,0.3,"[0, 3, 10]","[1, 1, 1]",131
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],132
102,7.923356019100486,0.001008407572896479,0.3,[3],[1],132
201,15.61367215528625,0.00010511139814905834,0.3,[10],[1],132
116,9.010875472702514,0.0006568154705946015,0.3,"[0, 3, 10]","[1, 1, 1]",132
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],133
105,8.156395902015205,0.0009155294961220824,0.3,[3],[1],133
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],133
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",133
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],134
82,6.369756799669018,0.0020873270267047347,0.3,[3],[1],134
183,14.21543285779793,0.00014370317774376262,0.3,[10],[1],134
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",134
35,2.7187986340050685,0.035651394604417457,0.3,[0],[1],135
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],135
229,17.788711062490307,6.805369805785247e-05,0.3,[10],[1],135
67,5.204557385095417,0.004093115458002039,0.3,"[0, 3, 10]","[1, 1, 1]",135
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],136
74,5.748317111896431,0.002938986595097844,0.3,[3],[1],136
151,11.729674106707582,0.0002727178179308604,0.3,[10],[1],136
87,6.758156604526885,0.001713585698648385,0.3,"[0, 3, 10]","[1, 1, 1]",136
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],137
61,4.738477619265977,0.005595907851524272,0.3,[3],[1],137
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],137
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",137
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],138
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],138
173,13.438633248082196,0.00017330708886589412,0.3,[10],[1],138
61,4.738477619265977,0.005595907851524272,0.3,"[0, 3, 10]","[1, 1, 1]",138
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],139
120,9.321595316588807,0.0005866321369187304,0.3,[3],[1],139
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],139
195,15.147592389456811,0.00011628435807901239,0.3,"[0, 3, 10]","[1, 1, 1]",139
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],140
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],140
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],140
200,15.535992194314678,0.00010687349666729347,0.3,"[0, 3, 10]","[1, 1, 1]",140
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],141
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],141
149,11.574314184764434,0.0002851121836221387,0.3,[10],[1],141
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",141
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],142
139,10.797514575048702,0.0003594076665373596,0.3,[3],[1],142
228,17.71103110151873,6.905373614410892e-05,0.3,[10],[1],142
24,1.8643190633177613,0.12539085545982248,0.3,"[0, 3, 10]","[1, 1, 1]",142
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],143
61,4.738477619265977,0.005595907851524272,0.3,[3],[1],143
185,14.370792779741077,0.00013858968563740565,0.3,[10],[1],143
17,1.3205593365167476,0.395798004002463,0.3,"[0, 3, 10]","[1, 1, 1]",143
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],144
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],144
230,17.86639102346188,6.707240581218112e-05,0.3,[10],[1],144
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",144
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],145
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],145
191,14.836872545570518,0.0001246021243905935,0.3,[10],[1],145
87,6.758156604526885,0.001713585698648385,0.3,"[0, 3, 10]","[1, 1, 1]",145
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],146
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],146
155,12.040393950593876,0.0002499564475742621,0.3,[10],[1],146
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",146
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],147
40,3.1071984388629357,0.022843888579788002,0.3,[3],[1],147
155,12.040393950593876,0.0002499564475742621,0.3,[10],[1],147
56,4.35007781440811,0.007441775786014798,0.3,"[0, 3, 10]","[1, 1, 1]",147
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],148
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],148
148,11.496634223792862,0.0002915844007986721,0.3,[10],[1],148
113,8.777835589787793,0.0007167623632623165,0.3,"[0, 3, 10]","[1, 1, 1]",148
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],149
69,5.359917307038564,0.003710846886045888,0.3,[3],[1],149
147,11.418954262821288,0.0002982489260454478,0.3,[10],[1],149
102,7.923356019100486,0.001008407572896479,0.3,"[0, 3, 10]","[1, 1, 1]",149
16,1.2428793755451741,0.48443635619146697,0.3,[0],[1],150
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],150
141,10.952874496991848,0.0003426938380487363,0.3,[10],[1],150
67,5.204557385095417,0.004093115458002039,0.3,"[0, 3, 10]","[1, 1, 1]",150
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],151
92,7.146556409384752,0.0014223634369061493,0.3,[3],[1],151
183,14.21543285779793,0.00014370317774376262,0.3,[10],[1],151
184,14.293112818769504,0.0001411163260016203,0.3,"[0, 3, 10]","[1, 1, 1]",151
1,0.07767996097157338,5000.0,0.3,[0],[1],152
116,9.010875472702514,0.0006568154705946015,0.3,[3],[1],152
152,11.807354067679155,0.00026678293402167426,0.3,[10],[1],152
168,13.050233443224329,0.00019110515342307097,0.3,"[0, 3, 10]","[1, 1, 1]",152
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],153
107,8.311755823958352,0.0008597207562688625,0.3,[3],[1],153
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],153
22,1.7089591413746146,0.16758214113063669,0.3,"[0, 3, 10]","[1, 1, 1]",153
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],154
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],154
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],154
159,12.351113794480169,0.00022960407410469407,0.3,"[0, 3, 10]","[1, 1, 1]",154
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],155
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],155
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],155
25,1.9419990242893348,0.10943846058730855,0.3,"[0, 3, 10]","[1, 1, 1]",155
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],156
100,7.767996097157339,0.001077217345015941,0.3,[3],[1],156
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],156
96,7.457276253271045,0.001234238892641842,0.3,"[0, 3, 10]","[1, 1, 1]",156
25,1.9419990242893348,0.10943846058730855,0.3,[0],[1],157
120,9.321595316588807,0.0005866321369187304,0.3,[3],[1],157
218,16.934231491803,8.018904210393031e-05,0.3,[10],[1],157
81,6.292076838697445,0.002174469271128354,0.3,"[0, 3, 10]","[1, 1, 1]",157
36,2.796478594976642,0.03245600052926631,0.3,[0],[1],158
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],158
159,12.351113794480169,0.00022960407410469407,0.3,[10],[1],158
83,6.447436760640591,0.002004670639608852,0.3,"[0, 3, 10]","[1, 1, 1]",158
27,2.0973589462324815,0.0846754390421514,0.3,[0],[1],159
62,4.81615758023755,0.005300673317789519,0.3,[3],[1],159
162,12.58415367739489,0.00021573467552885457,0.3,[10],[1],159
27,2.0973589462324815,0.0846754390421514,0.3,"[0, 3, 10]","[1, 1, 1]",159
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],160
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],160
222,17.244951335689294,7.547331447690643e-05,0.3,[10],[1],160
222,17.244951335689294,7.547331447690643e-05,0.3,"[0, 3, 10]","[1, 1, 1]",160
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],161
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],161
189,14.68151262362737,0.00012905177742009435,0.3,[10],[1],161
185,14.370792779741077,0.00013858968563740565,0.3,"[0, 3, 10]","[1, 1, 1]",161
15,1.1651994145736009,0.60071130820478,0.3,[0],[1],162
99,7.690316136185766,0.0011139166333402168,0.3,[3],[1],162
206,16.002071960144118,9.684546076904637e-05,0.3,[10],[1],162
105,8.156395902015205,0.0009155294961220824,0.3,"[0, 3, 10]","[1, 1, 1]",162
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],163
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],163
217,16.856551530831425,8.142746068032535e-05,0.3,[10],[1],163
8,0.6214396877725871,4.882812499999998,0.3,"[0, 3, 10]","[1, 1, 1]",163
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],164
74,5.748317111896431,0.002938986595097844,0.3,[3],[1],164
164,12.739513599338036,0.00020708906987454686,0.3,[10],[1],164
164,12.739513599338036,0.00020708906987454686,0.3,"[0, 3, 10]","[1, 1, 1]",164
23,1.786639102346188,0.14450311782565922,0.3,[0],[1],165
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],165
149,11.574314184764434,0.0002851121836221387,0.3,[10],[1],165
165,12.81719356030961,0.00020293495379613153,0.3,"[0, 3, 10]","[1, 1, 1]",165
30,2.3303988291472018,0.05959811016084131,0.3,[0],[1],166
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],166
186,14.448472740712651,0.00013612154098292396,0.3,[10],[1],166
28,2.175038907204055,0.07500839969118409,0.3,"[0, 3, 10]","[1, 1, 1]",166
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],167
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],167
210,16.31279180403041,9.083203032825683e-05,0.3,[10],[1],167
85,6.6027966825837385,0.0018517126151239174,0.3,"[0, 3, 10]","[1, 1, 1]",167
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],168
82,6.369756799669018,0.0020873270267047347,0.3,[3],[1],168
184,14.293112818769504,0.0001411163260016203,0.3,[10],[1],168
166,12.894873521281182,0.00019888851763530345,0.3,"[0, 3, 10]","[1, 1, 1]",168
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],169
134,10.409114770190834,0.00040608848649123334,0.3,[3],[1],169
221,17.167271374717718,7.661769671346192e-05,0.3,[10],[1],169
205,15.924391999172546,9.84291649835984e-05,0.3,"[0, 3, 10]","[1, 1, 1]",169
26,2.0196789852609083,0.09602673833340399,0.3,[0],[1],170
53,4.11703793149339,0.008940952184894786,0.3,[3],[1],170
130,10.098394926304541,0.0004492542179673577,0.3,[10],[1],170
23,1.786639102346188,0.14450311782565922,0.3,"[0, 3, 10]","[1, 1, 1]",170
1,0.07767996097157338,5000.0,0.3,[0],[1],171
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],171
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],171
93,7.2242363703563255,0.0013720191586281086,0.3,"[0, 3, 10]","[1, 1, 1]",171
22,1.7089591413746146,0.16758214113063669,0.3,[0],[1],172
117,9.088555433674086,0.0006382886646113645,0.3,[3],[1],172
228,17.71103110151873,6.905373614410892e-05,0.3,[10],[1],172
227,17.63335114054716,7.007296276658385e-05,0.3,"[0, 3, 10]","[1, 1, 1]",172
1,0.07767996097157338,5000.0,0.3,[0],[1],173
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],173
194,15.069912428485237,0.00011829441418550569,0.3,[10],[1],173
188,14.603832662655797,0.00013135416261082894,0.3,"[0, 3, 10]","[1, 1, 1]",173
61,4.738477619265977,0.005595907851524272,0.3,[0],[1],174
99,7.690316136185766,0.0011139166333402168,0.3,[3],[1],174
192,14.91455250654209,0.00012245200728498286,0.3,[10],[1],174
177,13.74935309196849,0.00016059269382258178,0.3,"[0, 3, 10]","[1, 1, 1]",174
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],175
112,8.70015562881622,0.0007383176694519603,0.3,[3],[1],175
168,13.050233443224329,0.00019110515342307097,0.3,[10],[1],175
148,11.496634223792862,0.0002915844007986721,0.3,"[0, 3, 10]","[1, 1, 1]",175
32,2.4857587510903483,0.048062173839373494,0.3,[0],[1],176
48,3.7286381266355226,0.012440348491507163,0.3,[3],[1],176
185,14.370792779741077,0.00013858968563740565,0.3,[10],[1],176
48,3.7286381266355226,0.012440348491507163,0.3,"[0, 3, 10]","[1, 1, 1]",176
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],177
70,5.437597268010137,0.0035370663311991035,0.3,[3],[1],177
181,14.060072935854784,0.0001490646809113953,0.3,[10],[1],177
64,4.9715175021806965,0.0047683715820312465,0.3,"[0, 3, 10]","[1, 1, 1]",177
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],178
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],178
197,15.302952311399958,0.00011239558457947303,0.3,[10],[1],178
1,0.07767996097157338,5000.0,0.3,"[0, 3, 10]","[1, 1, 1]",178
34,2.6411186730334952,0.03926813549502645,0.3,[0],[1],179
51,3.961678009550243,0.010164111423725381,0.3,[3],[1],179
165,12.81719356030961,0.00020293495379613153,0.3,[10],[1],179
80,6.214396877725871,0.002266400797662488,0.3,"[0, 3, 10]","[1, 1, 1]",179
