K,normalized_K,inverse_K,alpha,thetas,weights,seed
228,8.876542682456755,0.0006905373614410892,0.3,[3],[1],5113
417,16.234729379756434,9.229605840064132e-05,0.3,[10],[1],5113
359,13.976661504394627,0.00015205072983520124,0.3,"[0, 3, 10]","[1, 1, 1]",5113
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],5114
139,5.411576459918811,0.003594076665373596,0.3,[3],[1],5114
371,14.443847961366034,0.00013626687789765866,0.3,[10],[1],5114
367,14.288119142375566,0.0001412807928661036,0.3,"[0, 3, 10]","[1, 1, 1]",5114
33,1.2847627566713724,0.43376736216416484,0.3,[0],[1],5115
187,7.280322287804443,0.0013371023411375457,0.3,[3],[1],5115
496,19.310373554818202,5.176438786903825e-05,0.3,[10],[1],5115
114,4.438271341228377,0.0069601804593479415,0.3,"[0, 3, 10]","[1, 1, 1]",5115
18,0.7007796854571122,3.271359860977742,0.3,[0],[1],5116
260,10.12237323438051,0.00044571663637658394,0.3,[3],[1],5116
368,14.327051347123183,0.00014000512771553713,0.3,[10],[1],5116
380,14.79423780409459,0.00012580310172615014,0.3,"[0, 3, 10]","[1, 1, 1]",5116
37,1.4404915756618417,0.29623128612181077,0.3,[0],[1],5117
166,6.462745988104479,0.0019888851763530343,0.3,[3],[1],5117
374,14.560644575608887,0.00013265735393193012,0.3,[10],[1],5117
17,0.6618474807094948,3.95798004002463,0.3,"[0, 3, 10]","[1, 1, 1]",5117
44,1.713017008895163,0.16626254195115997,0.3,[0],[1],5118
210,8.175762996999643,0.0009083203032825682,0.3,[3],[1],5118
456,17.75308536491351,6.85099833734331e-05,0.3,[10],[1],5118
456,17.75308536491351,6.85099833734331e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5118
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],5119
187,7.280322287804443,0.0013371023411375457,0.3,[3],[1],5119
459,17.86988197915636,6.702873952183149e-05,0.3,[10],[1],5119
459,17.86988197915636,6.702873952183149e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5119
62,2.4137966943522753,0.05300673317789519,0.3,[0],[1],5120
156,6.073423940628306,0.0024465532710304066,0.3,[3],[1],5120
306,11.913254652770908,0.000258959540669753,0.3,[10],[1],5120
338,13.159085204694662,0.0001858864228624541,0.3,"[0, 3, 10]","[1, 1, 1]",5120
3,0.11679661424285204,1284.0023599085825,0.3,[0],[1],5121
234,9.110135910942459,0.0006332625610396607,0.3,[3],[1],5121
445,17.32483111268972,7.431958930744027e-05,0.3,[10],[1],5121
177,6.89100024032827,0.001605926938225818,0.3,"[0, 3, 10]","[1, 1, 1]",5121
7,0.2725254332333214,76.20378404879155,0.3,[0],[1],5122
209,8.136830792252026,0.0009228881096363319,0.3,[3],[1],5122
489,19.037848121584883,5.427591336695826e-05,0.3,[10],[1],5122
461,17.947746388651595,6.606431247742472e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5122
65,2.5305933085951273,0.045281987677690684,0.3,[0],[1],5123
180,7.007796854571122,0.0015184307401443335,0.3,[3],[1],5123
298,11.601797014789968,0.00028286711263170834,0.3,[10],[1],5123
151,5.878762916890219,0.0027271781793086042,0.3,"[0, 3, 10]","[1, 1, 1]",5123
31,1.2068983471761376,0.5342743913359289,0.3,[0],[1],5124
251,9.771983391651954,0.0005012537092542829,0.3,[3],[1],5124
521,20.283678673508636,4.3938402205445576e-05,0.3,[10],[1],5124
10,0.38932204747617344,23.207944168063886,0.3,"[0, 3, 10]","[1, 1, 1]",5124
7,0.2725254332333214,76.20378404879155,0.3,[0],[1],5125
244,9.499457958418631,0.000550812663703705,0.3,[3],[1],5125
430,16.74084804147546,8.331857221486416e-05,0.3,[10],[1],5125
438,17.052305679456396,7.835312144660283e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5125
11,0.42825425222379077,16.89122137575541,0.3,[0],[1],5126
237,9.22693252518531,0.0006069350023983804,0.3,[3],[1],5126
444,17.2858989079421,7.487901174760499e-05,0.3,[10],[1],5126
444,17.2858989079421,7.487901174760499e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5126
45,1.7519492136427806,0.1542629474717419,0.3,[0],[1],5127
169,6.579542602347331,0.0018736177364325245,0.3,[3],[1],5127
471,18.33706843612777,6.150356838522189e-05,0.3,[10],[1],5127
461,17.947746388651595,6.606431247742472e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5127
25,0.9733051186904336,1.0943846058730855,0.3,[0],[1],5128
150,5.839830712142602,0.0027882549003882305,0.3,[3],[1],5128
413,16.079000560765962,9.530956750532002e-05,0.3,[10],[1],5128
5,0.19466102373808672,233.92141905702923,0.3,"[0, 3, 10]","[1, 1, 1]",5128
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],5129
172,6.696339216590183,0.0017668859391372048,0.3,[3],[1],5129
430,16.74084804147546,8.331857221486416e-05,0.3,[10],[1],5129
10,0.38932204747617344,23.207944168063886,0.3,"[0, 3, 10]","[1, 1, 1]",5129
39,1.5183559851570765,0.2485543191123141,0.3,[0],[1],5130
152,5.917695121637836,0.002667829340216743,0.3,[3],[1],5130
382,14.872102213589825,0.00012362096458443786,0.3,[10],[1],5130
39,1.5183559851570765,0.2485543191123141,0.3,"[0, 3, 10]","[1, 1, 1]",5130
70,2.725254332333214,0.035370663311991034,0.3,[0],[1],5131
197,7.6696443352806165,0.0011239558457947303,0.3,[3],[1],5131
519,20.2058142640134,4.45053422185389e-05,0.3,[10],[1],5131
191,7.436051106794912,0.0012460212439059349,0.3,"[0, 3, 10]","[1, 1, 1]",5131
21,0.8175762996999643,1.956916771052247,0.3,[0],[1],5132
144,5.606237483656898,0.0031946873642360748,0.3,[3],[1],5132
373,14.52171237086127,0.00013384656548815236,0.3,[10],[1],5132
56,2.180203465866571,0.07441775786014798,0.3,"[0, 3, 10]","[1, 1, 1]",5132
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],5133
226,8.798678272961519,0.0007111183309086337,0.3,[3],[1],5133
384,14.94996662308506,0.00012148777823737462,0.3,[10],[1],5133
29,1.1290339376809029,0.6672829241413495,0.3,"[0, 3, 10]","[1, 1, 1]",5133
15,0.5839830712142602,6.0071130820478,0.3,[0],[1],5134
249,9.694118982156718,0.0005148003664194428,0.3,[3],[1],5134
409,15.923271741775494,9.845224965546688e-05,0.3,[10],[1],5134
389,15.144627646823146,0.00011636025560667159,0.3,"[0, 3, 10]","[1, 1, 1]",5134
53,2.063406851623719,0.08940952184894786,0.3,[0],[1],5135
246,9.577322367913867,0.0005360265656379689,0.3,[3],[1],5135
393,15.300356465813616,0.00011245916029576209,0.3,[10],[1],5135
411,16.001136151270728,9.686434172528083e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5135
33,1.2847627566713724,0.43376736216416484,0.3,[0],[1],5136
226,8.798678272961519,0.0007111183309086337,0.3,[3],[1],5136
363,14.132390323385096,0.00014653721079784757,0.3,[10],[1],5136
243,9.460525753671014,0.0005584047351355004,0.3,"[0, 3, 10]","[1, 1, 1]",5136
57,2.2191356706141887,0.07015422297439551,0.3,[0],[1],5137
206,8.020034178009173,0.0009684546076904637,0.3,[3],[1],5137
409,15.923271741775494,9.845224965546688e-05,0.3,[10],[1],5137
123,4.7886611839569335,0.005402809226801064,0.3,"[0, 3, 10]","[1, 1, 1]",5137
22,0.8565085044475815,1.675821411306367,0.3,[0],[1],5138
161,6.268084964366392,0.0022023368770327234,0.3,[3],[1],5138
450,17.519492136427804,7.160251744250316e-05,0.3,[10],[1],5138
443,17.246966703194484,7.544392076134772e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5138
15,0.5839830712142602,6.0071130820478,0.3,[0],[1],5139
129,5.022254412442638,0.004609682037037756,0.3,[3],[1],5139
345,13.431610637927983,0.00017360931389744243,0.3,[10],[1],5139
168,6.540610397599714,0.0019110515342307096,0.3,"[0, 3, 10]","[1, 1, 1]",5139
6,0.23359322848570407,127.3891685530334,0.3,[0],[1],5140
229,8.915474887204372,0.0006805369805785248,0.3,[3],[1],5140
326,12.691898747723254,0.00020969013732327412,0.3,[10],[1],5140
5,0.19466102373808672,233.92141905702923,0.3,"[0, 3, 10]","[1, 1, 1]",5140
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],5141
127,4.944390002947403,0.00485613704524604,0.3,[3],[1],5141
368,14.327051347123183,0.00014000512771553713,0.3,[10],[1],5141
359,13.976661504394627,0.00015205072983520124,0.3,"[0, 3, 10]","[1, 1, 1]",5141
77,2.9977797655665355,0.02574349972076794,0.3,[0],[1],5142
198,7.7085765400282344,0.0011051452722307096,0.3,[3],[1],5142
401,15.611814103794554,0.00010515310363959845,0.3,[10],[1],5142
77,2.9977797655665355,0.02574349972076794,0.3,"[0, 3, 10]","[1, 1, 1]",5142
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],5143
104,4.048949293752203,0.009452039763984576,0.3,[3],[1],5143
371,14.443847961366034,0.00013626687789765866,0.3,[10],[1],5143
7,0.2725254332333214,76.20378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",5143
15,0.5839830712142602,6.0071130820478,0.3,[0],[1],5144
226,8.798678272961519,0.0007111183309086337,0.3,[3],[1],5144
338,13.159085204694662,0.0001858864228624541,0.3,[10],[1],5144
345,13.431610637927983,0.00017360931389744243,0.3,"[0, 3, 10]","[1, 1, 1]",5144
22,0.8565085044475815,1.675821411306367,0.3,[0],[1],5145
112,4.360406931733142,0.007383176694519602,0.3,[3],[1],5145
441,17.16910229369925,7.659046497651107e-05,0.3,[10],[1],5145
36,1.4015593709142244,0.3245600052926631,0.3,"[0, 3, 10]","[1, 1, 1]",5145
33,1.2847627566713724,0.43376736216416484,0.3,[0],[1],5146
199,7.7475087447758515,0.0010867419110861508,0.3,[3],[1],5146
380,14.79423780409459,0.00012580310172615014,0.3,[10],[1],5146
33,1.2847627566713724,0.43376736216416484,0.3,"[0, 3, 10]","[1, 1, 1]",5146
106,4.126813703247438,0.008870548064937096,0.3,[0],[1],5147
125,4.866525593452168,0.005119999999999996,0.3,[3],[1],5147
332,12.925491976208958,0.00019732240132417275,0.3,[10],[1],5147
126,4.905457798199786,0.004985800007836652,0.3,"[0, 3, 10]","[1, 1, 1]",5147
6,0.23359322848570407,127.3891685530334,0.3,[0],[1],5148
139,5.411576459918811,0.003594076665373596,0.3,[3],[1],5148
412,16.040068356018345,9.608286643945574e-05,0.3,[10],[1],5148
368,14.327051347123183,0.00014000512771553713,0.3,"[0, 3, 10]","[1, 1, 1]",5148
4,0.15572881899046936,492.15666011518476,0.3,[0],[1],5149
196,7.6307121305329995,0.001143184778382487,0.3,[3],[1],5149
394,15.339288670561233,0.00011151054324877262,0.3,[10],[1],5149
385,14.988898827832678,0.00012043911972352545,0.3,"[0, 3, 10]","[1, 1, 1]",5149
45,1.7519492136427806,0.1542629474717419,0.3,[0],[1],5150
160,6.229152759618775,0.002248554381494375,0.3,[3],[1],5150
444,17.2858989079421,7.487901174760499e-05,0.3,[10],[1],5150
37,1.4404915756618417,0.29623128612181077,0.3,"[0, 3, 10]","[1, 1, 1]",5150
15,0.5839830712142602,6.0071130820478,0.3,[0],[1],5151
247,9.616254572661484,0.0005288268452541949,0.3,[3],[1],5151
367,14.288119142375566,0.0001412807928661036,0.3,[10],[1],5151
367,14.288119142375566,0.0001412807928661036,0.3,"[0, 3, 10]","[1, 1, 1]",5151
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],5152
98,3.8153560652664997,0.011522580529628007,0.3,[3],[1],5152
328,12.769763157218488,0.00020545837960623227,0.3,[10],[1],5152
29,1.1290339376809029,0.6672829241413495,0.3,"[0, 3, 10]","[1, 1, 1]",5152
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],5153
129,5.022254412442638,0.004609682037037756,0.3,[3],[1],5153
285,11.095678353070943,0.0003282115078202768,0.3,[10],[1],5153
133,5.177983231433107,0.004163557190060171,0.3,"[0, 3, 10]","[1, 1, 1]",5153
5,0.19466102373808672,233.92141905702923,0.3,[0],[1],5154
237,9.22693252518531,0.0006069350023983804,0.3,[3],[1],5154
422,16.42939040349452,8.870099695862384e-05,0.3,[10],[1],5154
421,16.390458198746902,8.940524923819312e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5154
18,0.7007796854571122,3.271359860977742,0.3,[0],[1],5155
185,7.202457878309208,0.0013858968563740565,0.3,[3],[1],5155
402,15.650746308542173,0.00010428371499728964,0.3,[10],[1],5155
18,0.7007796854571122,3.271359860977742,0.3,"[0, 3, 10]","[1, 1, 1]",5155
16,0.6229152759618775,4.84436356191467,0.3,[0],[1],5156
159,6.190220554871158,0.0022960407410469405,0.3,[3],[1],5156
376,14.63850898510412,0.00013031983494301986,0.3,[10],[1],5156
401,15.611814103794554,0.00010515310363959845,0.3,"[0, 3, 10]","[1, 1, 1]",5156
14,0.5450508664666428,7.560372935188075,0.3,[0],[1],5157
135,5.255847640928342,0.003961479772003406,0.3,[3],[1],5157
334,13.003356385704192,0.00019341127221549897,0.3,[10],[1],5157
296,11.523932605294734,0.0002892883653533307,0.3,"[0, 3, 10]","[1, 1, 1]",5157
62,2.4137966943522753,0.05300673317789519,0.3,[0],[1],5158
135,5.255847640928342,0.003961479772003406,0.3,[3],[1],5158
376,14.63850898510412,0.00013031983494301986,0.3,[10],[1],5158
136,5.294779845675959,0.0038652148828365513,0.3,"[0, 3, 10]","[1, 1, 1]",5158
28,1.0901017329332856,0.7500839969118408,0.3,[0],[1],5159
221,8.604017249223434,0.0007661769671346193,0.3,[3],[1],5159
430,16.74084804147546,8.331857221486416e-05,0.3,[10],[1],5159
452,17.597356545923038,7.05518741598897e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5159
2,0.07786440949523468,4960.628287400623,0.3,[0],[1],5160
198,7.7085765400282344,0.0011051452722307096,0.3,[3],[1],5160
405,15.767542922785024,0.00010173098751964974,0.3,[10],[1],5160
416,16.195797175008813,9.303768643037136e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5160
1,0.03893220474761734,50000.0,0.3,[0],[1],5161
190,7.397118902047295,0.0012680158080547411,0.3,[3],[1],5161
343,13.35374622843275,0.00017700665873207164,0.3,[10],[1],5161
196,7.6307121305329995,0.001143184778382487,0.3,"[0, 3, 10]","[1, 1, 1]",5161
6,0.23359322848570407,127.3891685530334,0.3,[0],[1],5162
160,6.229152759618775,0.002248554381494375,0.3,[3],[1],5162
389,15.144627646823146,0.00011636025560667159,0.3,[10],[1],5162
375,14.599576780356504,0.00013148184165463875,0.3,"[0, 3, 10]","[1, 1, 1]",5162
22,0.8565085044475815,1.675821411306367,0.3,[0],[1],5163
169,6.579542602347331,0.0018736177364325245,0.3,[3],[1],5163
352,13.704136071161304,0.0001623657636241796,0.3,[10],[1],5163
224,8.720813863466285,0.0007325039032342193,0.3,"[0, 3, 10]","[1, 1, 1]",5163
104,4.048949293752203,0.009452039763984576,0.3,[0],[1],5164
180,7.007796854571122,0.0015184307401443335,0.3,[3],[1],5164
460,17.908814183903978,6.654425471518393e-05,0.3,[10],[1],5164
139,5.411576459918811,0.003594076665373596,0.3,"[0, 3, 10]","[1, 1, 1]",5164
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],5165
176,6.852068035580652,0.0016365443469788736,0.3,[3],[1],5165
409,15.923271741775494,9.845224965546688e-05,0.3,[10],[1],5165
206,8.020034178009173,0.0009684546076904637,0.3,"[0, 3, 10]","[1, 1, 1]",5165
101,3.9321526795093518,0.010420744753700934,0.3,[0],[1],5166
201,7.8253731542710865,0.0010511139814905833,0.3,[3],[1],5166
393,15.300356465813616,0.00011245916029576209,0.3,[10],[1],5166
418,16.27366158450405,9.15620972553535e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5166
48,1.8687458278856326,0.12440348491507164,0.3,[0],[1],5167
191,7.436051106794912,0.0012460212439059349,0.3,[3],[1],5167
425,16.54618701773737,8.663104852311787e-05,0.3,[10],[1],5167
47,1.829813623138015,0.1334475109816524,0.3,"[0, 3, 10]","[1, 1, 1]",5167
23,0.8954407091951989,1.4450311782565923,0.3,[0],[1],5168
247,9.616254572661484,0.0005288268452541949,0.3,[3],[1],5168
409,15.923271741775494,9.845224965546688e-05,0.3,[10],[1],5168
12,0.46718645697140815,12.638606260652468,0.3,"[0, 3, 10]","[1, 1, 1]",5168
23,0.8954407091951989,1.4450311782565923,0.3,[0],[1],5169
253,9.849847801147188,0.00048816683053601556,0.3,[3],[1],5169
402,15.650746308542173,0.00010428371499728964,0.3,[10],[1],5169
280,10.901017329332856,0.00034815815043376413,0.3,"[0, 3, 10]","[1, 1, 1]",5169
14,0.5450508664666428,7.560372935188075,0.3,[0],[1],5170
111,4.321474726985525,0.007607233409183191,0.3,[3],[1],5170
273,10.628491896099534,0.00037881559316058414,0.3,[10],[1],5170
254,9.888780005894805,0.0004817898158828317,0.3,"[0, 3, 10]","[1, 1, 1]",5170
53,2.063406851623719,0.08940952184894786,0.3,[0],[1],5171
217,8.448288430232964,0.0008142746068032535,0.3,[3],[1],5171
343,13.35374622843275,0.00017700665873207164,0.3,[10],[1],5171
373,14.52171237086127,0.00013384656548815236,0.3,"[0, 3, 10]","[1, 1, 1]",5171
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],5172
216,8.409356225485347,0.0008269085843960093,0.3,[3],[1],5172
341,13.275881818937515,0.00018049094038904309,0.3,[10],[1],5172
321,12.497237723985167,0.00022077669598232218,0.3,"[0, 3, 10]","[1, 1, 1]",5172
34,1.3236949614189897,0.39268135495026457,0.3,[0],[1],5173
132,5.13905102668549,0.004269629924593782,0.3,[3],[1],5173
389,15.144627646823146,0.00011636025560667159,0.3,[10],[1],5173
7,0.2725254332333214,76.20378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",5173
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],5174
203,7.903237563766321,0.001016989677014271,0.3,[3],[1],5174
424,16.507254812989753,8.731398618061312e-05,0.3,[10],[1],5174
410,15.962203946523111,9.765410002457223e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5174
6,0.23359322848570407,127.3891685530334,0.3,[0],[1],5175
141,5.489440869414046,0.003426938380487363,0.3,[3],[1],5175
310,12.068983471761376,0.0002479882048910111,0.3,[10],[1],5175
295,11.485000400547117,0.00029257010736213874,0.3,"[0, 3, 10]","[1, 1, 1]",5175
30,1.1679661424285204,0.5959811016084131,0.3,[0],[1],5176
114,4.438271341228377,0.0069601804593479415,0.3,[3],[1],5176
211,8.21469520174726,0.0008940500257186505,0.3,[10],[1],5176
23,0.8954407091951989,1.4450311782565923,0.3,"[0, 3, 10]","[1, 1, 1]",5176
29,1.1290339376809029,0.6672829241413495,0.3,[0],[1],5177
218,8.48722063498058,0.0008018904210393031,0.3,[3],[1],5177
432,16.818712450970693,8.203972229698499e-05,0.3,[10],[1],5177
200,7.7864409495234685,0.0010687349666729346,0.3,"[0, 3, 10]","[1, 1, 1]",5177
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],5178
263,10.239169848623362,0.000428993629191667,0.3,[3],[1],5178
454,17.675220955418276,6.95211842563773e-05,0.3,[10],[1],5178
456,17.75308536491351,6.85099833734331e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5178
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],5179
164,6.384881578609244,0.0020708906987454683,0.3,[3],[1],5179
365,14.21025473288033,0.0001438778003226134,0.3,[10],[1],5179
162,6.30701716911401,0.0021573467552885458,0.3,"[0, 3, 10]","[1, 1, 1]",5179
34,1.3236949614189897,0.39268135495026457,0.3,[0],[1],5180
149,5.800898507394984,0.002851121836221387,0.3,[3],[1],5180
301,11.71859362903282,0.00027357832466057817,0.3,[10],[1],5180
154,5.995559531133071,0.0025540786586306296,0.3,"[0, 3, 10]","[1, 1, 1]",5180
73,2.842050946576066,0.03075344722655271,0.3,[0],[1],5181
260,10.12237323438051,0.00044571663637658394,0.3,[3],[1],5181
478,18.609593869361092,5.855226265143963e-05,0.3,[10],[1],5181
408,15.884339537027877,9.925890062231815e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5181
36,1.4015593709142244,0.3245600052926631,0.3,[0],[1],5182
226,8.798678272961519,0.0007111183309086337,0.3,[3],[1],5182
370,14.404915756618417,0.00013749838298297485,0.3,[10],[1],5182
372,14.482780166113653,0.00013504967334489114,0.3,"[0, 3, 10]","[1, 1, 1]",5182
21,0.8175762996999643,1.956916771052247,0.3,[0],[1],5183
221,8.604017249223434,0.0007661769671346193,0.3,[3],[1],5183
382,14.872102213589825,0.00012362096458443786,0.3,[10],[1],5183
33,1.2847627566713724,0.43376736216416484,0.3,"[0, 3, 10]","[1, 1, 1]",5183
7,0.2725254332333214,76.20378404879155,0.3,[0],[1],5184
188,7.31925449255206,0.0013135416261082894,0.3,[3],[1],5184
402,15.650746308542173,0.00010428371499728964,0.3,[10],[1],5184
407,15.845407332280258,0.00010007416464616494,0.3,"[0, 3, 10]","[1, 1, 1]",5184
19,0.7397118902047295,2.7318572443819455,0.3,[0],[1],5185
195,7.591779925785382,0.0011628435807901239,0.3,[3],[1],5185
415,16.156864970261196,9.378708015185304e-05,0.3,[10],[1],5185
203,7.903237563766321,0.001016989677014271,0.3,"[0, 3, 10]","[1, 1, 1]",5185
1,0.03893220474761734,50000.0,0.3,[0],[1],5186
162,6.30701716911401,0.0021573467552885458,0.3,[3],[1],5186
354,13.78200048065654,0.0001593281319452333,0.3,[10],[1],5186
324,12.61403433822802,0.00021403590680032616,0.3,"[0, 3, 10]","[1, 1, 1]",5186
39,1.5183559851570765,0.2485543191123141,0.3,[0],[1],5187
177,6.89100024032827,0.001605926938225818,0.3,[3],[1],5187
393,15.300356465813616,0.00011245916029576209,0.3,[10],[1],5187
3,0.11679661424285204,1284.0023599085825,0.3,"[0, 3, 10]","[1, 1, 1]",5187
22,0.8565085044475815,1.675821411306367,0.3,[0],[1],5188
185,7.202457878309208,0.0013858968563740565,0.3,[3],[1],5188
394,15.339288670561233,0.00011151054324877262,0.3,[10],[1],5188
13,0.5061186617190254,9.67888871832021,0.3,"[0, 3, 10]","[1, 1, 1]",5188
34,1.3236949614189897,0.39268135495026457,0.3,[0],[1],5189
148,5.761966302647367,0.002915844007986721,0.3,[3],[1],5189
417,16.234729379756434,9.229605840064132e-05,0.3,[10],[1],5189
164,6.384881578609244,0.0020708906987454683,0.3,"[0, 3, 10]","[1, 1, 1]",5189
3,0.11679661424285204,1284.0023599085825,0.3,[0],[1],5190
142,5.528373074161663,0.003347152679650876,0.3,[3],[1],5190
259,10.083441029632892,0.000451478899122445,0.3,[10],[1],5190
141,5.489440869414046,0.003426938380487363,0.3,"[0, 3, 10]","[1, 1, 1]",5190
23,0.8954407091951989,1.4450311782565923,0.3,[0],[1],5191
104,4.048949293752203,0.009452039763984576,0.3,[3],[1],5191
264,10.27810205337098,0.00042360093961344206,0.3,[10],[1],5191
12,0.46718645697140815,12.638606260652468,0.3,"[0, 3, 10]","[1, 1, 1]",5191
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],5192
250,9.733051186904335,0.0005079683366298234,0.3,[3],[1],5192
346,13.4705428426756,0.0001719424094870416,0.3,[10],[1],5192
330,12.847627566713724,0.00020133697446068568,0.3,"[0, 3, 10]","[1, 1, 1]",5192
46,1.7908814183903978,0.14336525078071008,0.3,[0],[1],5193
175,6.813135830833035,0.0016679249634454895,0.3,[3],[1],5193
451,17.55842434117542,7.107467209590499e-05,0.3,[10],[1],5193
70,2.725254332333214,0.035370663311991034,0.3,"[0, 3, 10]","[1, 1, 1]",5193
8,0.31145763798093873,48.828124999999986,0.3,[0],[1],5194
250,9.733051186904335,0.0005079683366298234,0.3,[3],[1],5194
435,16.935509065213544,8.01688796607322e-05,0.3,[10],[1],5194
324,12.61403433822802,0.00021403590680032616,0.3,"[0, 3, 10]","[1, 1, 1]",5194
42,1.6351525993999285,0.19415073381140932,0.3,[0],[1],5195
156,6.073423940628306,0.0024465532710304066,0.3,[3],[1],5195
416,16.195797175008813,9.303768643037136e-05,0.3,[10],[1],5195
77,2.9977797655665355,0.02574349972076794,0.3,"[0, 3, 10]","[1, 1, 1]",5195
74,2.8809831513236834,0.02938986595097844,0.3,[0],[1],5196
228,8.876542682456755,0.0006905373614410892,0.3,[3],[1],5196
441,17.16910229369925,7.659046497651107e-05,0.3,[10],[1],5196
399,15.53394969429932,0.00010692034515303214,0.3,"[0, 3, 10]","[1, 1, 1]",5196
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],5197
170,6.618474807094948,0.0018371315957440575,0.3,[3],[1],5197
395,15.37822087530885,0.00011057230225536254,0.3,[10],[1],5197
349,13.587339456918453,0.00016706491258936822,0.3,"[0, 3, 10]","[1, 1, 1]",5197
17,0.6618474807094948,3.95798004002463,0.3,[0],[1],5198
158,6.15128835012354,0.002344839102729788,0.3,[3],[1],5198
358,13.937729299647009,0.00015347109161326105,0.3,[10],[1],5198
296,11.523932605294734,0.0002892883653533307,0.3,"[0, 3, 10]","[1, 1, 1]",5198
9,0.3503898427285561,32.97324120501619,0.3,[0],[1],5199
198,7.7085765400282344,0.0011051452722307096,0.3,[3],[1],5199
372,14.482780166113653,0.00013504967334489114,0.3,[10],[1],5199
324,12.61403433822802,0.00021403590680032616,0.3,"[0, 3, 10]","[1, 1, 1]",5199
20,0.7786440949523469,2.3025196866502404,0.3,[0],[1],5200
220,8.565085044475815,0.0007778473949848838,0.3,[3],[1],5200
469,18.259204026632535,6.238217728967158e-05,0.3,[10],[1],5200
221,8.604017249223434,0.0007661769671346193,0.3,"[0, 3, 10]","[1, 1, 1]",5200
12,0.46718645697140815,12.638606260652468,0.3,[0],[1],5201
338,13.159085204694662,0.0001858864228624541,0.3,[3],[1],5201
529,20.595136311489576,4.176230212267271e-05,0.3,[10],[1],5201
529,20.595136311489576,4.176230212267271e-05,0.3,"[0, 3, 10]","[1, 1, 1]",5201
41,1.596220394652311,0.21038938071678187,0.3,[0],[1],5202
123,4.7886611839569335,0.005402809226801064,0.3,[3],[1],5202
320,12.45830551923755,0.00022308484941199215,0.3,[10],[1],5202
75,2.919915356071301,0.028103848331773314,0.3,"[0, 3, 10]","[1, 1, 1]",5202
42,1.6351525993999285,0.19415073381140932,0.3,[0],[1],5203
186,7.241390083056826,0.0013612154098292398,0.3,[3],[1],5203
349,13.587339456918453,0.00016706491258936822,0.3,[10],[1],5203
271,10.5506274866043,0.0003882150503039164,0.3,"[0, 3, 10]","[1, 1, 1]",5203
30,1.1679661424285204,0.5959811016084131,0.3,[0],[1],5204
173,6.7352714213378,0.0017330708886589413,0.3,[3],[1],5204
474,18.45386505037062,6.021557883021942e-05,0.3,[10],[1],5204
1,0.03893220474761734,50000.0,0.3,"[0, 3, 10]","[1, 1, 1]",5204
31,1.2068983471761376,0.5342743913359289,0.3,[0],[1],5205
176,6.852068035580652,0.0016365443469788736,0.3,[3],[1],5205
433,16.85764465571831,8.140986161237425e-05,0.3,[10],[1],5205
151,5.878762916890219,0.0027271781793086042,0.3,"[0, 3, 10]","[1, 1, 1]",5205
75,2.919915356071301,0.028103848331773314,0.3,[0],[1],5206
192,7.47498331154253,0.0012245200728498286,0.3,[3],[1],5206
390,15.183559851570765,0.00011536869521379441,0.3,[10],[1],5206
128,4.98332220769502,0.004730823790932292,0.3,"[0, 3, 10]","[1, 1, 1]",5206
73,2.842050946576066,0.03075344722655271,0.3,[0],[1],5207
156,6.073423940628306,0.0024465532710304066,0.3,[3],[1],5207
393,15.300356465813616,0.00011245916029576209,0.3,[10],[1],5207
159,6.190220554871158,0.0022960407410469405,0.3,"[0, 3, 10]","[1, 1, 1]",5207
24,0.9343729139428163,1.2539085545982247,0.3,[0],[1],5208
88,3.426034017790326,0.016495333374761136,0.3,[3],[1],5208
