mle,alpha,seed,success
0.6144246418493094,0.6,117,1
0.7094401528731294,0.7,117,1
0.8013308400523929,0.8,117,1
0.5968998694976385,0.6,118,1
0.702440799827001,0.7,118,1
0.8004493924309621,0.8,118,1
0.5979428122865648,0.6,119,1
0.6969992005510329,0.7,119,1
0.8031265392627055,0.8,119,1
0.5438932551243398,0.6,120,0
0.6806373245666525,0.7,120,1
0.7994625119067998,0.8,120,1
0.6160400660697785,0.6,121,1
0.7000198214376254,0.7,121,1
0.8004759212707185,0.8,121,1
0.6182607274431596,0.6,122,1
0.6963945495707996,0.7,122,1
0.8064687674363693,0.8,122,1
0.6183768044810822,0.6,123,1
0.7112746878129202,0.7,123,1
0.7965825483822557,0.8,123,1
0.6081826919894304,0.6,124,1
0.689815627775965,0.7,124,1
0.7991064211149561,0.8,124,1
0.6207730966282536,0.6,125,1
0.6882337466878289,0.7,125,1
0.7971875656239422,0.8,125,1
0.5804655960478391,0.6,126,1
0.7147251461076871,0.7,126,1
0.8023572441637286,0.8,126,1
0.5819023685205451,0.6,127,1
0.69391789798296,0.7,127,1
0.7940828179382247,0.8,127,1
0.6038354773016579,0.6,128,1
0.6972417954049182,0.7,128,1
0.8019732819047065,0.8,128,1
0.6158724488367262,0.6,129,1
0.7005653772064281,0.7,129,1
0.8042262379460818,0.8,129,1
0.5809674954239018,0.6,130,1
0.7115212417142037,0.7,130,1
0.8031935650495415,0.8,130,1
0.5763353678807357,0.6,131,0
0.7133076431864757,0.7,131,1
0.7981677444126146,0.8,131,1
0.6120250433159327,0.6,132,1
0.7042201457827693,0.7,132,1
0.8041815167578343,0.8,132,1
0.6132081601610054,0.6,133,1
0.6985771541609089,0.7,133,1
0.7899311552558632,0.8,133,0
0.6116109390960921,0.6,134,1
0.6939591393252394,0.7,134,1
0.8035125832404604,0.8,134,1
0.601416938792651,0.6,135,1
0.691421800473047,0.7,135,1
0.7985226681643418,0.8,135,1
0.5996832098694077,0.6,136,1
0.6909296055818578,0.7,136,1
0.8073351476206155,0.8,136,1
0.6157435099516718,0.6,137,1
0.6868946376457751,0.7,137,1
0.794396699218554,0.8,137,1
0.5893715526101492,0.6,138,1
0.7006877286212869,0.7,138,1
0.7963685870262593,0.8,138,1
0.6260062939084191,0.6,139,0
0.7065617015231886,0.7,139,1
0.7937377620525918,0.8,139,1
0.5920134690364781,0.6,140,1
0.7058199504448509,0.7,140,1
0.8026058394500047,0.8,140,1
0.5876002981693018,0.6,141,1
0.6886459533187501,0.7,141,1
0.7936756392010593,0.8,141,1
0.5915190922630729,0.6,142,1
0.6953951592743737,0.7,142,1
0.7986648555512212,0.8,142,1
0.597531649815372,0.6,143,1
0.6925833114536948,0.7,143,1
0.8041228223222505,0.8,143,1
0.5925068045086533,0.6,144,1
0.7008849765085656,0.7,144,1
0.7922456651594909,0.8,144,1
0.6292697632325494,0.6,145,0
0.6957065012437423,0.7,145,1
0.8034318885599748,0.8,145,1
0.600160035979002,0.6,146,1
0.7102876028875771,0.7,146,1
0.7947890475184379,0.8,146,1
0.5873864346169388,0.6,147,1
0.6989229396036616,0.7,147,1
0.8061277254183891,0.8,147,1
0.5815628337047297,0.6,148,1
0.7037882153928573,0.7,148,1
0.7914582975434484,0.8,148,1
0.5877118695042598,0.6,149,1
0.7114788905320567,0.7,149,1
0.7882697669145862,0.8,149,1
0.600522011332976,0.6,150,1
0.6907614309754911,0.7,150,1
0.7898705918637258,0.8,150,1
0.5935293438152491,0.6,151,1
0.69377906798343,0.7,151,1
0.7982793039787988,0.8,151,1
0.5973457549110122,0.6,152,1
0.7024969455594147,0.7,152,1
0.8006322054133262,0.8,152,1
0.5803617395675624,0.6,153,1
0.6960820717273415,0.7,153,1
0.7998999869614136,0.8,153,1
0.6115972675225733,0.6,154,1
0.7021289448265592,0.7,154,1
0.8054257830585284,0.8,154,1
0.5938568057973045,0.6,155,1
0.6789342703453797,0.7,155,0
